#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
SOUT.SI,16-JUN-2018,,,Equities,SOUTHERN PACKAGING GROUP ORD,N/P,N/P,,SG1CG0000009,,SES,SGD,1,Southern Packaging Group Ltd,,100621306,Southern,SGP,,,,,A2AFF7,,,,,,,,,BQP,101481511,SOPACK,,SOUT.SI,,,,3051,,,XSES,XSES,ORD,Y,BQP,Southern Packaging Group Ord Shs,1130,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SOUTbi.SI,16-JUN-2018,,,Equities,SOUTHERN PACKAGING GROUP ORD,N/P,N/P,,SG1CG0000009,,SES,SGD,1,Southern Packaging Group Ltd,,100621306,Southern,SGP,,,,,A2AFF7,,,,,,,,,BQP-B,101481511,SOPACK,,SOUT.SI,,,,4082,,,,,ORD,,BQP,Southern Packaging Group Ord Shs,1130,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SOUTol.SI,16-JUN-2018,,,Equities,SOUTHERN PACKAGING GROUP ORD,N/P,N/P,,SG1CG0000009,,SES,SGD,1,Southern Packaging Group Ltd,,100621306,Southern,SGP,,,,,A2AFF7,,,,,,,,,BQP-O,101481511,SOPACK,,SOUT.SI,,,,4082,,,,,ORD,,BQP,Southern Packaging Group Ord Shs,1130,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPAC.SI,16-JUN-2018,,,Equities,SPACKMAN ENTERTAINMENT GRP ORD,N/P,N/P,,SG1AB0000004,,SES,SGD,1,Spackman Entertainment Group Ltd,,111646733,SEGL,KOR,,,,,A12E4K,,,,,,,,,40E,122855608,,,SPAC.SI,,,,3051,,,XSES,XSES,ORD,Y,40E,Spackman Entertainment Group Ord Shs,1451,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
SPACbi.SI,16-JUN-2018,,,Equities,SPACKMAN ENTERTAINMENT GRP ORD,N/P,N/P,,SG1AB0000004,,SES,SGD,1,Spackman Entertainment Group Ltd,,111646733,SEGL,KOR,,,,,A12E4K,,,,,,,,,40E-B,122855608,,,SPAC.SI,,,,4082,,,,,ORD,,40E,Spackman Entertainment Group Ord Shs,1451,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
SPACol.SI,16-JUN-2018,,,Equities,SPACKMAN ENTERTAINMENT GRP ORD,N/P,N/P,,SG1AB0000004,,SES,SGD,1,Spackman Entertainment Group Ltd,,111646733,SEGL,KOR,,,,,A12E4K,,,,,,,,,40E-O,122855608,,,SPAC.SI,,,,4082,,,,,ORD,,40E,Spackman Entertainment Group Ord Shs,1451,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
SPHL.SI,16-JUN-2018,,,Equities,SINOPIPE HOLDINGS ORD,N/P,N/P,,SG1S70928191,,SES,SGD,1,Sinopipe Holdings Ltd,,101544045,Sinopipe,SGP,,,,,A0JL4F,,,,,,,,,X06,102218224,SPIPEH,,SPHL.SI,,,,3051,,,XSES,XSES,ORD,Y,X06,Sinopipe Holdings Ord Shs,1364,MIFID-E,ESXXXX,Y,SPHL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SPHLbi.SI,16-JUN-2018,,,Equities,SINOPIPE HOLDINGS ORD,N/P,N/P,,SG1S70928191,,SES,SGD,1,Sinopipe Holdings Ltd,,101544045,Sinopipe,SGP,,,,,A0JL4F,,,,,,,,,X06-B,102218224,SPIPEH,,SPHL.SI,,,,4082,,,,,ORD,,X06,Sinopipe Holdings Ord Shs,1364,MIFID-E,ESXXXX,,SPHL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPHLol.SI,16-JUN-2018,,,Equities,SINOPIPE HOLDINGS ORD,N/P,N/P,,SG1S70928191,,SES,SGD,1,Sinopipe Holdings Ltd,,101544045,Sinopipe,SGP,,,,,A0JL4F,,,,,,,,,X06-O,102218224,SPIPEH,,SPHL.SI,,,,4082,,,,,ORD,,X06,Sinopipe Holdings Ord Shs,1364,MIFID-E,ESXXXX,,SPHL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPIC.SI,16-JUN-2018,,,Equities,S I2I ORD,N/P,N/P,,SG1BD0000008,,SES,SGD,1,S i2i Ltd,,139862,S i2i,SGP,,,,,A14V1Z,,,,,,,,,BAI,6947701,MDIACM,,SPIC.SI,,,,3051,,,XSES,XSES,ORD,Y,BAI,Spice I2I Ord Shs,1768,MIFID-E,ESVUFR,Y,MZZ1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SPICbi.SI,16-JUN-2018,,,Equities,S I2I ORD,N/P,N/P,,SG1BD0000008,,SES,SGD,1,S i2i Ltd,,139862,S i2i,SGP,,,,,A14V1Z,,,,,,,,,BAI-B,6947701,MDIACM,,SPIC.SI,,,,4082,,,,,ORD,,BAI,Spice I2I Ord Shs,1768,MIFID-E,ESVUFR,,MZZ1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPICol.SI,16-JUN-2018,,,Equities,S I2I ORD,N/P,N/P,,SG1BD0000008,,SES,SGD,1,S i2i Ltd,,139862,S i2i,SGP,,,,,A14V1Z,,,,,,,,,BAI-O,6947701,MDIACM,,SPIC.SI,,,,4082,,,,,ORD,,BAI,Spice I2I Ord Shs,1768,MIFID-E,ESVUFR,,MZZ1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPOS.SI,16-JUN-2018,,,Equities,SINGAPORE POST ORD,N/P,N/P,,SG1N89910219,,SES,SGD,1,Singapore Post Ltd,,100008801,Singapore Post,SGP,,,,,481972,,,,,,,,,S08,100066100,SINPOS,,SPOS.SI,,,,3051,,,XSES,XSES,ORD,Y,S08,Singapore Post Ord Shs,1255,MIFID-E,ESXXXX,Y,SPOS.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SPOSbi.SI,16-JUN-2018,,,Equities,SINGAPORE POST ORD,N/P,N/P,,SG1N89910219,,SES,SGD,1,Singapore Post Ltd,,100008801,Singapore Post,SGP,,,,,481972,,,,,,,,,S08-B,100066100,SINPOS,,SPOS.SI,,,,4082,,,,,ORD,,S08,Singapore Post Ord Shs,1255,MIFID-E,ESXXXX,,SPOS.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPOSol.SI,16-JUN-2018,,,Equities,SINGAPORE POST ORD,N/P,N/P,,SG1N89910219,,SES,SGD,1,Singapore Post Ltd,,100008801,Singapore Post,SGP,,,,,481972,,,,,,,,,S08-O,100066100,SINPOS,,SPOS.SI,,,,4082,,,,,ORD,,S08,Singapore Post Ord Shs,1255,MIFID-E,ESXXXX,,SPOS.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPPS.SI,16-JUN-2018,,,Equities,SP CORPORATION ORD,N/P,N/P,,SG1AJ0000007,,SES,SGD,1,SP Corporation Ltd,,49354,SP Corporation,SGP,,884502,,,A14WKM,,,,,,,,,AWE,251644,SPPSIN,,SPPS.SI,,,,3051,,,XSES,XSES,ORD,Y,AWE,SP Corporation Ord Shs,1203,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SPPSbi.SI,16-JUN-2018,,,Equities,SP CORPORATION ORD,N/P,N/P,,SG1AJ0000007,,SES,SGD,1,SP Corporation Ltd,,49354,SP Corporation,SGP,,884502,,,A14WKM,,,,,,,,,AWE-B,251644,SPPSIN,,SPPS.SI,,,,4082,,,,,ORD,,AWE,SP Corporation Ord Shs,1203,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPPSol.SI,16-JUN-2018,,,Equities,SP CORPORATION ORD,N/P,N/P,,SG1AJ0000007,,SES,SGD,1,SP Corporation Ltd,,49354,SP Corporation,SGP,,884502,,,A14WKM,,,,,,,,,AWE-O,251644,SPPSIN,,SPPS.SI,,,,4082,,,,,ORD,,AWE,SP Corporation Ord Shs,1203,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPRM.SI,16-JUN-2018,,,Equities,SINGAPORE PRESS HOLDINGS ORD,N/P,N/P,19362736,SG1P66918738,,SES,SGD,1,Singapore Press Holdings Ltd,,49284,SPH,SGP,,,7602574,,A0B5QR,,,,,,,,,T39,5558304,SNPRH,,SPRM.SI,,,,3051,,7602574,XSES,XSES,ORD,Y,T39,Singapore Press Holdings Ord Shs,1457,MIFID-E,ESXXXX,Y,SPRM.SG,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SPRMbi.SI,16-JUN-2018,,,Equities,SINGAPORE PRESS HOLDINGS ORD,N/P,N/P,19362736,SG1P66918738,,SES,SGD,1,Singapore Press Holdings Ltd,,49284,SPH,SGP,,,7602574,,A0B5QR,,,,,,,,,T39-B,5558304,SNPRH,,SPRM.SI,,,,4082,,7602574,,,ORD,,T39,Singapore Press Holdings Ord Shs,1457,MIFID-E,ESXXXX,,SPRM.SG,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPRMol.SI,16-JUN-2018,,,Equities,SINGAPORE PRESS HOLDINGS ORD,N/P,N/P,19362736,SG1P66918738,,SES,SGD,1,Singapore Press Holdings Ltd,,49284,SPH,SGP,,,7602574,,A0B5QR,,,,,,,,,T39-O,5558304,SNPRH,,SPRM.SI,,,,4082,,7602574,,,ORD,,T39,Singapore Press Holdings Ord Shs,1457,MIFID-E,ESXXXX,,SPRM.SG,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPRS.SI,16-JUN-2018,,,Equities,SINGAPORE REINSURANCE ORD,N/P,N/P,25194853,SG1J71891696,,SES,SGD,1,Singapore Reinsurance Corporation Ltd,,49355,Sing Reinsurance,SGP,,,,,A0CAMQ,,,,,,,,,S49,525966,SINGRE,,SPRS.SI,,,,3051,,,XSES,XSES,ORD,Y,S49,Singapore Reinsurance R Ord Shs,1667,MIFID-E,ESXXXX,Y,SPRS.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SPRSbi.SI,16-JUN-2018,,,Equities,SINGAPORE REINSURANCE ORD,N/P,N/P,25194853,SG1J71891696,,SES,SGD,1,Singapore Reinsurance Corporation Ltd,,49355,Sing Reinsurance,SGP,,,,,A0CAMQ,,,,,,,,,S49-B,525966,SINGRE,,SPRS.SI,,,,4082,,,,,ORD,,S49,Singapore Reinsurance R Ord Shs,1667,MIFID-E,ESXXXX,,SPRS.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SPRSol.SI,16-JUN-2018,,,Equities,SINGAPORE REINSURANCE ORD,N/P,N/P,25194853,SG1J71891696,,SES,SGD,1,Singapore Reinsurance Corporation Ltd,,49355,Sing Reinsurance,SGP,,,,,A0CAMQ,,,,,,,,,S49-O,525966,SINGRE,,SPRS.SI,,,,4082,,,,,ORD,,S49,Singapore Reinsurance R Ord Shs,1667,MIFID-E,ESXXXX,,SPRS.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SRGL.SI,16-JUN-2018,,,Equities,SOUP RESTAURANT GROUP ORD,N/P,N/P,,SG1U97935860,,SES,SGD,1,Soup Restaurant Group Ltd,,102995027,Soup Restaurant,SGP,,,,,A0MSK6,,,,,,,,,5KI,104145825,SOURST,,SRGL.SI,,,,3051,,,XSES,XSES,ORD,Y,5KI,Soup Restaurant Group Ord Shs,1408,MIFID-E,ESXXXR,Y,SRGL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SRGLbi.SI,16-JUN-2018,,,Equities,SOUP RESTAURANT GROUP ORD,N/P,N/P,,SG1U97935860,,SES,SGD,1,Soup Restaurant Group Ltd,,102995027,Soup Restaurant,SGP,,,,,A0MSK6,,,,,,,,,5KI-B,104145825,SOURST,,SRGL.SI,,,,4082,,,,,ORD,,5KI,Soup Restaurant Group Ord Shs,1408,MIFID-E,ESXXXR,,SRGL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SRGLol.SI,16-JUN-2018,,,Equities,SOUP RESTAURANT GROUP ORD,N/P,N/P,,SG1U97935860,,SES,SGD,1,Soup Restaurant Group Ltd,,102995027,Soup Restaurant,SGP,,,,,A0MSK6,,,,,,,,,5KI-O,104145825,SOURST,,SRGL.SI,,,,4082,,,,,ORD,,5KI,Soup Restaurant Group Ord Shs,1408,MIFID-E,ESXXXR,,SRGL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SRPT.SI,16-JUN-2018,,,Equities,STAR PHARMACEUTICAL ORD,N/P,N/P,,SG1BB3000009,,SES,SGD,1,STAR Pharmaceutical Ltd,,101557928,STAR Pharm,CHN,,,,,A14TJ2,,,,,,,,,AYL,102242171,STRPHM,,SRPT.SI,,,,3051,,,XSES,XSES,ORD,Y,AYL,STAR Pharmaceutical Ord Shs,1734,MIFID-E,ESXXXX,Y,P8H1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SRPTbi.SI,16-JUN-2018,,,Equities,STAR PHARMACEUTICAL ORD,N/P,N/P,,SG1BB3000009,,SES,SGD,1,STAR Pharmaceutical Ltd,,101557928,STAR Pharm,CHN,,,,,A14TJ2,,,,,,,,,AYL-B,102242171,STRPHM,,SRPT.SI,,,,4082,,,,,ORD,,AYL,STAR Pharmaceutical Ord Shs,1734,MIFID-E,ESXXXX,,P8H1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SRPTol.SI,16-JUN-2018,,,Equities,STAR PHARMACEUTICAL ORD,N/P,N/P,,SG1BB3000009,,SES,SGD,1,STAR Pharmaceutical Ltd,,101557928,STAR Pharm,CHN,,,,,A14TJ2,,,,,,,,,AYL-O,102242171,STRPHM,,SRPT.SI,,,,4082,,,,,ORD,,AYL,STAR Pharmaceutical Ord Shs,1734,MIFID-E,ESXXXX,,P8H1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SRTA.SI,16-JUN-2018,,,Equities,SRI TRANG AGRO ORD F,N/P,N/P,,TH0254A10Z14,,SES,SGD,1,Sri Trang Agro Industry PCL,,46462,Sri Trang Agro,THA,,892580,,,A1C079,,,,,,,,,NC2,1191283,STRAGI,,STA.BK,,,,3051,,,XSES,XSES,ORD,,NC2,Sri Trang-Agro Industry Ord Shs F,1307,MIFID-E,esxxxx,Y,STA.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
SRTAbi.SI,16-JUN-2018,,,Equities,SRI TRANG AGRO ORD F,N/P,N/P,,TH0254A10Z14,,SES,SGD,1,Sri Trang Agro Industry PCL,,46462,Sri Trang Agro,THA,,892580,,,A1C079,,,,,,,,,NC2-B,1191283,STRAGI,,STA.BK,,,,4082,,,,,ORD,,NC2,Sri Trang-Agro Industry Ord Shs F,1307,MIFID-E,esxxxx,,STA.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
SRTAol.SI,16-JUN-2018,,,Equities,SRI TRANG AGRO ORD F,N/P,N/P,,TH0254A10Z14,,SES,SGD,1,Sri Trang Agro Industry PCL,,46462,Sri Trang Agro,THA,,892580,,,A1C079,,,,,,,,,NC2-O,1191283,STRAGI,,STA.BK,,,,4082,,,,,ORD,,NC2,Sri Trang-Agro Industry Ord Shs F,1307,MIFID-E,esxxxx,,STA.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
SSHP.SI,16-JUN-2018,,,Equities,SINGAPORE SHIPPING ORD,N/P,N/P,,SG1J24887775,,SES,SGD,1,Singapore Shipping Corporation Ltd,,149101,SG Shipping Corp,SGP,,,,,589988,,,,,,,,,S19,8809744,SINGSH,,SSHP.SI,,,,3051,,,XSES,XSES,ORD,Y,S19,Singapore Shipping Ord Shs,1186,MIFID-E,ESXXXX,Y,SSHP.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SSHPbi.SI,16-JUN-2018,,,Equities,SINGAPORE SHIPPING ORD,N/P,N/P,,SG1J24887775,,SES,SGD,1,Singapore Shipping Corporation Ltd,,149101,SG Shipping Corp,SGP,,,,,589988,,,,,,,,,S19-B,8809744,SINGSH,,SSHP.SI,,,,4082,,,,,ORD,,S19,Singapore Shipping Ord Shs,1186,MIFID-E,ESXXXX,,SSHP.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SSHPol.SI,16-JUN-2018,,,Equities,SINGAPORE SHIPPING ORD,N/P,N/P,,SG1J24887775,,SES,SGD,1,Singapore Shipping Corporation Ltd,,149101,SG Shipping Corp,SGP,,,,,589988,,,,,,,,,S19-O,8809744,SINGSH,,SSHP.SI,,,,4082,,,,,ORD,,S19,Singapore Shipping Ord Shs,1186,MIFID-E,ESXXXX,,SSHP.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STAB.SI,16-JUN-2018,,,Equities,STARBURST ORD,N/P,N/P,,SG1AA7000009,,SES,SGD,1,Starburst Holdings Ltd,,114340880,Starburst Hldgs,SGP,,,,,A11923,,,,,,,,,40D,126640397,,,STAB.SI,,,,3051,,,XSCA,XSCA,ORD,Y,40D,Starburst Holdings Ord Shs,1190,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
STABbi.SI,16-JUN-2018,,,Equities,STARBURST ORD,N/P,N/P,,SG1AA7000009,,SES,SGD,1,Starburst Holdings Ltd,,114340880,Starburst Hldgs,SGP,,,,,A11923,,,,,,,,,40D-B,126640397,,,STAB.SI,,,,4082,,,,,ORD,,40D,Starburst Holdings Ord Shs,1190,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
STABol.SI,16-JUN-2018,,,Equities,STARBURST ORD,N/P,N/P,,SG1AA7000009,,SES,SGD,1,Starburst Holdings Ltd,,114340880,Starburst Hldgs,SGP,,,,,A11923,,,,,,,,,40D-O,126640397,,,STAB.SI,,,,4082,,,,,ORD,,40D,Starburst Holdings Ord Shs,1190,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
STAR.SI,16-JUN-2018,,,Equities,STARHUB ORD,N/P,N/P,,SG1V12936232,,SES,SGD,1,StarHub Ltd,,100577704,StarHub,SGP,,,,,A0MVC1,,,,,,,,,CC3,101384964,STRHUB,,STAR.SI,,,,3051,,,XSES,XSES,ORD,Y,CC3,StarHub Ord Shs,1812,MIFID-E,ESXXXX,Y,RYT.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
STARbi.SI,16-JUN-2018,,,Equities,STARHUB ORD,N/P,N/P,,SG1V12936232,,SES,SGD,1,StarHub Ltd,,100577704,StarHub,SGP,,,,,A0MVC1,,,,,,,,,CC3-B,101384964,STRHUB,,STAR.SI,,,,4082,,,,,ORD,,CC3,StarHub Ord Shs,1812,MIFID-E,ESXXXX,,RYT.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STARol.SI,16-JUN-2018,,,Equities,STARHUB ORD,N/P,N/P,,SG1V12936232,,SES,SGD,1,StarHub Ltd,,100577704,StarHub,SGP,,,,,A0MVC1,,,,,,,,,CC3-O,101384964,STRHUB,,STAR.SI,,,,4082,,,,,ORD,,CC3,StarHub Ord Shs,1812,MIFID-E,ESXXXX,,RYT.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STAS.SI,16-JUN-2018,,,Equities,STAMFORD TYRES ORD,N/P,N/P,,SG1O53913362,,SES,SGD,1,Stamford Tyres Corporation Ltd,,46387,Stamford Tyres,SGP,,,,,252811,,,,,,,,,S29,1474416,STAMFD,,STAS.SI,,,,3051,,,XSES,XSES,ORD,Y,S29,Stamford Tyres Ord Shs,1308,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
STASbi.SI,16-JUN-2018,,,Equities,STAMFORD TYRES ORD,N/P,N/P,,SG1O53913362,,SES,SGD,1,Stamford Tyres Corporation Ltd,,46387,Stamford Tyres,SGP,,,,,252811,,,,,,,,,S29-B,1474416,STAMFD,,STAS.SI,,,,4082,,,,,ORD,,S29,Stamford Tyres Ord Shs,1308,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STASol.SI,16-JUN-2018,,,Equities,STAMFORD TYRES ORD,N/P,N/P,,SG1O53913362,,SES,SGD,1,Stamford Tyres Corporation Ltd,,46387,Stamford Tyres,SGP,,,,,252811,,,,,,,,,S29-O,1474416,STAMFD,,STAS.SI,,,,4082,,,,,ORD,,S29,Stamford Tyres Ord Shs,1308,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STCM.SI,16-JUN-2018,,,Equities,STRAITS TRADING ORD,N/P,N/P,4655141,SG1J49001550,,SES,SGD,1,Straits Trading Company Ltd,,46478,Straits Trading,SGP,,865272,7606214,,865272,,,,,,,,,S20,255034,STRTDG,,STCM.SI,,,,3051,,7606214,XSES,XSES,ORD,Y,S20,Straits Trading Ord Shs,1100,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
STCMbi.SI,16-JUN-2018,,,Equities,STRAITS TRADING ORD,N/P,N/P,4655141,SG1J49001550,,SES,SGD,1,Straits Trading Company Ltd,,46478,Straits Trading,SGP,,865272,7606214,,865272,,,,,,,,,S20-B,255034,STRTDG,,STCM.SI,,,,4082,,7606214,,,ORD,,S20,Straits Trading Ord Shs,1100,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STCMol.SI,16-JUN-2018,,,Equities,STRAITS TRADING ORD,N/P,N/P,4655141,SG1J49001550,,SES,SGD,1,Straits Trading Company Ltd,,46478,Straits Trading,SGP,,865272,7606214,,865272,,,,,,,,,S20-O,255034,STRTDG,,STCM.SI,,,,4082,,7606214,,,ORD,,S20,Straits Trading Ord Shs,1100,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STEG.SI,16-JUN-2018,,,Equities,SINGAPORE TECHNOLOGIES ENG ORD,N/P,N/P,,SG1F60858221,,SES,SGD,1,Singapore Technologies Engineering Ltd,,121360,ST Engineering,SGP,,,,,910981,,,,,,,,,S63,4443651,STECHE,,STEG.SI,,,,3051,,,XSES,XSES,ORD,Y,S63,Singapore Technologies Engineering Ord Shs,1135,MIFID-E,ESVUFR,Y,STEG.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
STEGbi.SI,16-JUN-2018,,,Equities,SINGAPORE TECHNOLOGIES ENG ORD,N/P,N/P,,SG1F60858221,,SES,SGD,1,Singapore Technologies Engineering Ltd,,121360,ST Engineering,SGP,,,,,910981,,,,,,,,,S63-B,4443651,STECHE,,STEG.SI,,,,4082,,,,,ORD,,S63,Singapore Technologies Engineering Ord Shs,1135,MIFID-E,ESVUFR,,STEG.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STEGol.SI,16-JUN-2018,,,Equities,SINGAPORE TECHNOLOGIES ENG ORD,N/P,N/P,,SG1F60858221,,SES,SGD,1,Singapore Technologies Engineering Ltd,,121360,ST Engineering,SGP,,,,,910981,,,,,,,,,S63-O,4443651,STECHE,,STEG.SI,,,,4082,,,,,ORD,,S63,Singapore Technologies Engineering Ord Shs,1135,MIFID-E,ESVUFR,,STEG.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STEL.SI,16-JUN-2018,,,Equities,SINGAPORE TELECOMMUNICATIONS ORD,N/P,N/P,26590361,SG1T75931496,,SES,SGD,1,Singapore Telecommunications Ltd,,60727,Singtel,SGP,,889533,,,A0KFC2,,,,,,,,,Z74,1474365,TELAS,,STEL.SI,,,,3051,,,XSES,XSES,ORD,Y,Z74,Singapore Telecommunications Ord Shs,1811,MIFID-E,ESXXXX,Y,STEL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
STELbi.SI,16-JUN-2018,,,Equities,SINGAPORE TELECOMMUNICATIONS ORD,N/P,N/P,26590361,SG1T75931496,,SES,SGD,1,Singapore Telecommunications Ltd,,60727,Singtel,SGP,,889533,,,A0KFC2,,,,,,,,,Z74-B,1474365,TELAS,,STEL.SI,,,,4082,,,,,ORD,,Z74,Singapore Telecommunications Ord Shs,1811,MIFID-E,ESXXXX,,STEL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STELol.SI,16-JUN-2018,,,Equities,SINGAPORE TELECOMMUNICATIONS ORD,N/P,N/P,26590361,SG1T75931496,,SES,SGD,1,Singapore Telecommunications Ltd,,60727,Singtel,SGP,,889533,,,A0KFC2,,,,,,,,,Z74-O,1474365,TELAS,,STEL.SI,,,,4082,,,,,ORD,,Z74,Singapore Telecommunications Ord Shs,1811,MIFID-E,ESXXXX,,STEL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
STELy.SI,16-JUN-2018,,,Equities,SINGAPORE TELECOMMUNICATIONS ORD,N/P,N/P,26590361,SG1T75931496,,SES,SGD,1,Singapore Telecommunications Ltd,,60727,Singtel,SGP,,889533,,,A0KFC2,,,,,,,,,Z77,1474365,TELAS,,STEL.SI,,,,3051,,,XSES,XSES,ORD,,Z77,Singapore Telecommunications Ord Shs,1811,MIFID-E,ESXXXX,Y,STEL.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,10,FULLPAID
